0.0111111	0.0222222	0.097934	-0.0111111	1	Not
0.101378	0.178704	0.203629	-0.0773259	1	Not
0	0	0.0146426	0	1	Not
0.0564815	0.112963	0.0685086	-0.0564815	-1	Included
0	0	0.00138363	0	1	Not
0.0791667	0.158333	0.0328781	-0.0791667	-1	Included
0	0	0.000412357	0	1	Not
0	0	3.69263e-006	0	1	Not
0.307059	0.00727273	0.107753	0.299786	1	Included
0.0604545	0.120909	0.00852997	-0.0604545	-1	Included
0.17	0.34	0.0707517	-0.17	-1	Included
0.0131818	0.0263636	0.0857691	-0.0131818	1	Not
0.288642	0.208182	0.307805	0.0804604	1	Included
0.00863636	0.0172727	0.097934	-0.00863636	1	Not
0.0911168	0.158182	0.203629	-0.067065	1	Not
0.00227273	0.00454545	0.0146426	-0.00227273	1	Not
0.0336364	0.0672727	0.0685086	-0.0336364	1	Not
0.00181818	0.00363636	0.00138363	-0.00181818	-1	Included
0.0231818	0.0463636	0.0328781	-0.0231818	-1	Included
0	0	0.000412357	0	1	Not
0	0	3.69263e-006	0	1	Not
0.35615	0.105455	0.107753	0.250695	1	Included
0	0	0.00852997	0	1	Not
0.00636364	0.0127273	0.0707517	-0.00636364	1	Not
0.0209091	0.0418182	0.0857691	-0.0209091	1	Not
0.49546	0.621818	0.307805	-0.126358	-1	Included
0.00227273	0.00454545	0.097934	-0.00227273	1	Not
0.067935	0.111818	0.203629	-0.0438832	1	Not
0	0	0.0146426	0	1	Not
0.0154545	0.0309091	0.0685086	-0.0154545	1	Not
0	0	0.00138363	0	1	Not
0	0	0.0328781	0	1	Not
0.0354545	0.0709091	0.000412357	-0.0354545	-1	Included
0	0	3.69263e-006	0	1	Not
0.321478	0.0361111	0.107753	0.285367	1	Included
0	0	0.00852997	0	1	Not
0	0	0.0707517	0	1	Not
0.00231481	0.00462963	0.0857691	-0.00231481	1	Not
0.286403	0.203704	0.307805	0.0826995	1	Included
0.169907	0.339815	0.097934	-0.169907	-1	Included
0.1986	0.373148	0.203629	-0.174548	-1	Included
0	0	0.0146426	0	1	Not
0.0212963	0.0425926	0.0685086	-0.0212963	1	Not
0	0	0.00138363	0	1	Not
0	0	0.0328781	0	1	Not
0	0	0.000412357	0	1	Not
0	0	3.69263e-006	0	1	Not
0.325645	0.0444444	0.107753	0.281201	1	Included
0	0	0.00852997	0	1	Not
0.00231481	0.00462963	0.0707517	-0.00231481	1	Not
0.0324074	0.0648148	0.0857691	-0.0324074	1	Not
0.534551	0.7	0.307805	-0.165449	-1	Included
0.0587963	0.117593	0.097934	-0.0587963	-1	Included
0.0342481	0.0444444	0.203629	-0.0101963	1	Not
0	0	0.0146426	0	1	Not
0	0	0.0685086	0	1	Not
0	0	0.00138363	0	1	Not
0.012037	0.0240741	0.0328781	-0.012037	1	Not
0	0	0.000412357	0	1	Not
0	0	3.69263e-006	0	1	Not
0.338575	0.0703053	0.107753	0.26827	1	Included
0	0	0.00852997	0	1	Not
0	0	0.0707517	0	1	Not
0.228492	0.456984	0.0857691	-0.228492	-1	Included
0.210916	0.052729	0.307805	0.158187	1	Included
0	0	0.097934	0	1	Not
0.189177	0.354302	0.203629	-0.165125	-1	Included
0	0	0.0146426	0	1	Not
0.00231267	0.00462535	0.0685086	-0.00231267	1	Not
0	0	0.00138363	0	1	Not
0.0305273	0.0610546	0.0328781	-0.0305273	-1	Included
0	0	0.000412357	0	1	Not
0	0	3.69263e-006	0	1	Not
