0.178501	0.182979	0.221544	-0.00447855	1	Not
0.000328596	0.00036146	0.000266482	-3.28642e-005	-1	Not
0.00100404	0.00110446	0.00117324	-0.000100418	1	Not
0.00763073	0.00839391	0.0046989	-0.00076318	-1	Not
0.132835	0.145829	0.0986649	-0.0129942	-1	Not
0	0	0	0	0	Not
0	0	0.00392119	0	1	Included
0	0	0.00196558	0	1	Included
0.0070283	0.00773123	0.0060909	-0.000702929	-1	Not
0	0	0.00361304	0	1	Included
0.0114735	0.012621	0.0292999	-0.00114751	1	Not
0.059914	0.0629343	0.0348536	-0.00302024	-1	Not
0.0784432	0.0681152	0.0820836	0.010328	1	Included
0.488111	0.471726	0.345017	0.0163854	-1	Included
0	0	0.0545813	0	1	Included
0.0320472	0.0352524	0.109616	-0.00320517	1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.00268353	0.00295193	0.00253683	-0.000268391	-1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.277574	0.294944	0.221544	-0.0173697	-1	Not
0.00197801	0.00219783	0.000266482	-0.000219816	-1	Not
0.00255033	0.00283375	0.00117324	-0.000283417	-1	Not
0.00242984	0.00269987	0.0046989	-0.000270027	1	Not
0.119855	0.102751	0.0986649	0.0171042	-1	Included
0	0	0	0	0	Not
0.00243988	0.00271102	0.00392119	-0.000271143	1	Not
0.000702847	0	0.00196558	0.000702847	1	Included
0.00352427	0.00391592	0.0060909	-0.000391651	1	Not
0.00317285	0.00123837	0.00361304	0.00193448	1	Included
0.029389	0.0310596	0.0292999	-0.00167062	-1	Not
0.0161353	0.0179285	0.0348536	-0.00179312	1	Not
0.0741603	0.0817212	0.0820836	-0.00756087	1	Not
0.291089	0.261553	0.345017	0.0295364	1	Included
0.0110949	0.0123279	0.0545813	-0.00123298	1	Not
0.162819	0.180913	0.109616	-0.0180941	-1	Not
0.00108439	0.0012049	5.89589e-005	-0.000120508	-1	Not
0	0	1.32552e-005	0	1	Included
0	0	0.00253683	0	1	Included
0	0	0	0	0	Not
0	0	0	0	0	Not
0.239999	0.251878	0.221544	-0.0118791	-1	Not
0.000374371	0.000411829	0.000266482	-3.74574e-005	-1	Not
0.00106833	0.00117522	0.00117324	-0.000106891	-1	Not
0.00139704	0.00153682	0.0046989	-0.00013978	1	Not
0.121817	0.106613	0.0986649	0.0152033	-1	Included
0	0	0	0	0	Not
0.0149109	0.0164028	0.00392119	-0.0014919	-1	Not
0.00137878	0.000813612	0.00196558	0.000565169	1	Included
0.00977017	0.0107477	0.0060909	-0.000977547	-1	Not
0.00477551	0.00319418	0.00361304	0.00158133	1	Included
0.0458194	0.0489674	0.0292999	-0.00314804	-1	Not
0.0125186	0.0137711	0.0348536	-0.00125254	1	Not
0.0605203	0.0659629	0.0820836	-0.00544259	1	Not
0.295908	0.269798	0.345017	0.0261105	1	Included
0.0867902	0.0954739	0.0545813	-0.00868373	-1	Not
0.102276	0.11251	0.109616	-0.0102332	-1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.000675694	0.0007433	0.00253683	-6.76061e-005	1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.177369	0.182979	0.221544	-0.00561038	1	Not
0.000328596	0.00036146	0.000266482	-3.28642e-005	-1	Not
0.00100404	0.00110446	0.00117324	-0.000100418	1	Not
0.00763073	0.00839391	0.0046989	-0.00076318	-1	Not
0.157461	0.145829	0.0986649	0.0116323	-1	Included
0	0	0	0	0	Not
0	0	0.00392119	0	1	Included
0.000638937	0	0.00196558	0.000638937	1	Included
0.0070283	0.00773123	0.0060909	-0.000702929	-1	Not
0.00187117	0	0.00361304	0.00187117	1	Included
0.0127787	0.012621	0.0292999	0.000157747	1	Included
0.0572122	0.0629343	0.0348536	-0.00572203	-1	Not
0.0624789	0.0681152	0.0820836	-0.00563629	1	Not
0.479467	0.471726	0.345017	0.00774154	-1	Included
0	0	0.0545813	0	1	Included
0.0320472	0.0352524	0.109616	-0.00320517	1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.00268353	0.00295193	0.00253683	-0.000268391	-1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.266951	0.294944	0.221544	-0.0279927	-1	Not
0.00197801	0.00219783	0.000266482	-0.000219816	-1	Not
0.00255033	0.00283375	0.00117324	-0.000283417	-1	Not
0.00242984	0.00269987	0.0046989	-0.000270027	1	Not
0.11847	0.102751	0.0986649	0.0157186	-1	Included
0	0	0	0	0	Not
0.00243988	0.00271102	0.00392119	-0.000271143	1	Not
0	0	0.00196558	0	1	Included
0.00352427	0.00391592	0.0060909	-0.000391651	1	Not
0.00363472	0.00123837	0.00361304	0.00239635	1	Included
0.0279532	0.0310596	0.0292999	-0.00310643	-1	Not
0.0161353	0.0179285	0.0348536	-0.00179312	1	Not
0.073568	0.0817212	0.0820836	-0.00815327	1	Not
0.302324	0.261553	0.345017	0.0407719	1	Included
0.013836	0.0123279	0.0545813	0.00150812	1	Included
0.163121	0.180913	0.109616	-0.0177929	-1	Not
0.00108439	0.0012049	5.89589e-005	-0.000120508	-1	Not
0	0	1.32552e-005	0	1	Included
0	0	0.00253683	0	1	Included
0	0	0	0	0	Not
0	0	0	0	0	Not
0.230339	0.251878	0.221544	-0.0215397	-1	Not
0.000374371	0.000411829	0.000266482	-3.74574e-005	-1	Not
0.00106833	0.00117522	0.00117324	-0.000106891	-1	Not
0.00139704	0.00153682	0.0046989	-0.00013978	1	Not
0.120557	0.106613	0.0986649	0.0139433	-1	Included
0	0	0	0	0	Not
0.0149109	0.0164028	0.00392119	-0.0014919	-1	Not
0.000739611	0.000813612	0.00196558	-7.40012e-005	1	Not
0.00977017	0.0107477	0.0060909	-0.000977547	-1	Not
0.00519554	0.00319418	0.00361304	0.00200136	1	Included
0.0445136	0.0489674	0.0292999	-0.00445378	-1	Not
0.0125186	0.0137711	0.0348536	-0.00125254	1	Not
0.0599816	0.0659629	0.0820836	-0.00598132	1	Not
0.306126	0.269798	0.345017	0.0363281	1	Included
0.0892829	0.0954739	0.0545813	-0.00619096	-1	Not
0.10255	0.11251	0.109616	-0.00995925	-1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.000675694	0.0007433	0.00253683	-6.76061e-005	1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.167712	0.182979	0.221544	-0.0152675	1	Not
0.000328596	0.00036146	0.000266482	-3.28642e-005	-1	Not
0.00100404	0.00110446	0.00117324	-0.000100418	1	Not
0.00763073	0.00839391	0.0046989	-0.00076318	-1	Not
0.156202	0.145829	0.0986649	0.0103726	-1	Included
0	0	0	0	0	Not
0	0	0.00392119	0	1	Included
0	0	0.00196558	0	1	Included
0.0070283	0.00773123	0.0060909	-0.000702929	-1	Not
0.00229104	0	0.00361304	0.00229104	1	Included
0.0114735	0.012621	0.0292999	-0.00114751	1	Not
0.0572122	0.0629343	0.0348536	-0.00572203	-1	Not
0.0619404	0.0681152	0.0820836	-0.00617483	1	Not
0.489681	0.471726	0.345017	0.0179554	-1	Included
0.00249185	0	0.0545813	0.00249185	1	Included
0.0323211	0.0352524	0.109616	-0.00293134	1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.00268353	0.00295193	0.00253683	-0.000268391	-1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.275948	0.294944	0.221544	-0.0189963	-1	Not
0.00197801	0.00219783	0.000266482	-0.000219816	-1	Not
0.00255033	0.00283375	0.00117324	-0.000283417	-1	Not
0.00351423	0.00269987	0.0046989	0.000814364	1	Included
0.126884	0.102751	0.0986649	0.0241327	-1	Included
0	0	0	0	0	Not
0.00243988	0.00271102	0.00392119	-0.000271143	1	Not
0	0	0.00196558	0	1	Included
0.00550228	0.00391592	0.0060909	0.00158636	1	Included
0.00111451	0.00123837	0.00361304	-0.000123856	1	Not
0.0279532	0.0310596	0.0292999	-0.00310643	-1	Not
0.0168583	0.0179285	0.0348536	-0.00107019	1	Not
0.0735479	0.0817212	0.0820836	-0.00817335	1	Not
0.286711	0.261553	0.345017	0.0251586	1	Included
0.0110949	0.0123279	0.0545813	-0.00123298	1	Not
0.162819	0.180913	0.109616	-0.0180941	-1	Not
0.00108439	0.0012049	5.89589e-005	-0.000120508	-1	Not
0	0	1.32552e-005	0	1	Included
0	0	0.00253683	0	1	Included
0	0	0	0	0	Not
0	0	0	0	0	Not
0.23852	0.251878	0.221544	-0.0133583	-1	Not
0.000374371	0.000411829	0.000266482	-3.74574e-005	-1	Not
0.00106833	0.00117522	0.00117324	-0.000106891	-1	Not
0.00238319	0.00153682	0.0046989	0.000846368	1	Included
0.128208	0.106613	0.0986649	0.021595	-1	Included
0	0	0	0	0	Not
0.0149109	0.0164028	0.00392119	-0.0014919	-1	Not
0.000739611	0.000813612	0.00196558	-7.40012e-005	1	Not
0.011569	0.0107477	0.0060909	0.00082126	-1	Included
0.00290366	0.00319418	0.00361304	-0.000290523	1	Not
0.0445136	0.0489674	0.0292999	-0.00445378	-1	Not
0.013176	0.0137711	0.0348536	-0.000595107	1	Not
0.0599633	0.0659629	0.0820836	-0.00599958	1	Not
0.291927	0.269798	0.345017	0.0221294	1	Included
0.0867902	0.0954739	0.0545813	-0.00868373	-1	Not
0.102276	0.11251	0.109616	-0.0102332	-1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.000675694	0.0007433	0.00253683	-6.76061e-005	1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.17589	0.182979	0.221544	-0.00708906	1	Not
0.000328596	0.00036146	0.000266482	-3.28642e-005	-1	Not
0.00100404	0.00110446	0.00117324	-0.000100418	1	Not
0.00861652	0.00839391	0.0046989	0.000222608	-1	Included
0.163851	0.145829	0.0986649	0.0180216	-1	Included
0	0	0	0	0	Not
0	0	0.00392119	0	1	Included
0	0	0.00196558	0	1	Included
0.00882646	0.00773123	0.0060909	0.00109522	-1	Included
0	0	0.00361304	0	1	Included
0.0114735	0.012621	0.0292999	-0.00114751	1	Not
0.0578694	0.0629343	0.0348536	-0.00506483	-1	Not
0.0619221	0.0681152	0.0820836	-0.00619308	1	Not
0.475488	0.471726	0.345017	0.00376187	-1	Included
0	0	0.0545813	0	1	Included
0.0320472	0.0352524	0.109616	-0.00320517	1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.00268353	0.00295193	0.00253683	-0.000268391	-1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.267842	0.294944	0.221544	-0.0271018	-1	Not
0.00197799	0.00219783	0.000266482	-0.000219836	-1	Not
0.0025503	0.00283375	0.00117324	-0.000283443	-1	Not
0.00242982	0.00269987	0.0046989	-0.000270052	1	Not
0.147867	0.102751	0.0986649	0.0451162	-1	Included
0	0	0	0	0	Not
0.00243986	0.00271102	0.00392119	-0.000271168	1	Not
0	0	0.00196558	0	1	Included
0.00352424	0.00391592	0.0060909	-0.000391687	1	Not
0.00972931	0.00123837	0.00361304	0.00849094	1	Included
0.0279529	0.0310596	0.0292999	-0.00310671	-1	Not
0.0161352	0.0179285	0.0348536	-0.00179328	1	Not
0.0735471	0.0817212	0.0820836	-0.00817409	1	Not
0.269007	0.261553	0.345017	0.00745425	1	Included
0.0110948	0.0123279	0.0545813	-0.00123309	1	Not
0.162818	0.180913	0.109616	-0.0180957	-1	Not
0.00108438	0.0012049	5.89589e-005	-0.000120519	-1	Not
0	0	1.32552e-005	0	1	Included
0	0	0.00253683	0	1	Included
0	0	0	0	0	Not
0	0	0	0	0	Not
0.231149	0.251878	0.221544	-0.0207291	-1	Not
0.000374368	0.000411829	0.000266482	-3.74608e-005	-1	Not
0.00106832	0.00117522	0.00117324	-0.0001069	-1	Not
0.00139703	0.00153682	0.0046989	-0.000139793	1	Not
0.147291	0.106613	0.0986649	0.0406775	-1	Included
0	0	0	0	0	Not
0.0149108	0.0164028	0.00392119	-0.00149204	-1	Not
0.000739604	0.000813612	0.00196558	-7.4008e-005	1	Not
0.00977008	0.0107477	0.0060909	-0.000977636	-1	Not
0.010738	0.00319418	0.00361304	0.00754378	1	Included
0.0445132	0.0489674	0.0292999	-0.00445418	-1	Not
0.0125185	0.0137711	0.0348536	-0.00125265	1	Not
0.0599627	0.0659629	0.0820836	-0.00600013	1	Not
0.275827	0.269798	0.345017	0.0060289	1	Included
0.0867894	0.0954739	0.0545813	-0.00868452	-1	Not
0.102275	0.11251	0.109616	-0.0102341	-1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.000675688	0.0007433	0.00253683	-6.76122e-005	1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.168523	0.182979	0.221544	-0.0144566	1	Not
0.000328593	0.00036146	0.000266482	-3.28672e-005	-1	Not
0.00100403	0.00110446	0.00117324	-0.000100428	1	Not
0.00763066	0.00839391	0.0046989	-0.00076325	-1	Not
0.182926	0.145829	0.0986649	0.0370968	-1	Included
0	0	0	0	0	Not
0	0	0.00392119	0	1	Included
0	0	0.00196558	0	1	Included
0.00702824	0.00773123	0.0060909	-0.000702993	-1	Not
0.00783147	0	0.00361304	0.00783147	1	Included
0.0114734	0.012621	0.0292999	-0.00114761	1	Not
0.0572117	0.0629343	0.0348536	-0.00572255	-1	Not
0.0619215	0.0681152	0.0820836	-0.00619365	1	Not
0.459391	0.471726	0.345017	-0.0123344	-1	Not
0	0	0.0545813	0	1	Included
0.032047	0.0352524	0.109616	-0.00320547	1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.00268351	0.00295193	0.00253683	-0.000268416	-1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.273992	0.294944	0.221544	-0.0209515	-1	Not
0.00197803	0.00219783	0.000266482	-0.000219796	-1	Not
0.00255035	0.00283375	0.00117324	-0.000283392	-1	Not
0.00395606	0.00269987	0.0046989	0.00125619	1	Included
0.103089	0.102751	0.0986649	0.000337351	-1	Included
0	0	0	0	0	Not
0.00243991	0.00271102	0.00392119	-0.000271119	1	Not
0	0	0.00196558	0	1	Included
0.00352431	0.00391592	0.0060909	-0.000391616	1	Not
0.00111452	0.00123837	0.00361304	-0.000123844	1	Not
0.0279535	0.0310596	0.0292999	-0.00310615	-1	Not
0.0161355	0.0179285	0.0348536	-0.00179295	1	Not
0.0754262	0.0817212	0.0820836	-0.00629499	1	Not
0.31284	0.261553	0.345017	0.0512876	1	Included
0.011095	0.0123279	0.0545813	-0.00123287	1	Not
0.162821	0.180913	0.109616	-0.0180924	-1	Not
0.0010844	0.0012049	5.89589e-005	-0.000120497	-1	Not
0	0	1.32552e-005	0	1	Included
0	0	0.00253683	0	1	Included
0	0	0	0	0	Not
0	0	0	0	0	Not
0.236742	0.251878	0.221544	-0.0151367	-1	Not
0.000374375	0.000411829	0.000266482	-3.7454e-005	-1	Not
0.00106834	0.00117522	0.00117324	-0.000106881	-1	Not
0.00278498	0.00153682	0.0046989	0.00124816	1	Included
0.106569	0.106613	0.0986649	-4.44602e-005	-1	Not
0	0	0	0	0	Not
0.0149111	0.0164028	0.00392119	-0.00149177	-1	Not
0.000739618	0.000813612	0.00196558	-7.39945e-005	1	Not
0.00977026	0.0107477	0.0060909	-0.000977458	-1	Not
0.00290369	0.00319418	0.00361304	-0.000290497	1	Not
0.044514	0.0489674	0.0292999	-0.00445337	-1	Not
0.0125187	0.0137711	0.0348536	-0.00125243	1	Not
0.0616714	0.0659629	0.0820836	-0.00429152	1	Not
0.315689	0.269798	0.345017	0.0458911	1	Included
0.086791	0.0954739	0.0545813	-0.00868293	-1	Not
0.102277	0.11251	0.109616	-0.0102322	-1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.0006757	0.0007433	0.00253683	-6.75999e-005	1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.174112	0.182979	0.221544	-0.00886737	1	Not
0.000328599	0.00036146	0.000266482	-3.28612e-005	-1	Not
0.00100405	0.00110446	0.00117324	-0.000100409	1	Not
0.00901822	0.00839391	0.0046989	0.000624308	-1	Included
0.14222	0.145829	0.0986649	-0.00360965	-1	Not
0	0	0	0	0	Not
0	0	0.00392119	0	1	Included
0	0	0.00196558	0	1	Included
0.00702837	0.00773123	0.0060909	-0.000702865	-1	Not
0	0	0.00361304	0	1	Included
0.0114736	0.012621	0.0292999	-0.0011474	1	Not
0.0572127	0.0629343	0.0348536	-0.0057215	-1	Not
0.0636296	0.0681152	0.0820836	-0.00448563	1	Not
0.499242	0.471726	0.345017	0.0275166	-1	Included
0	0	0.0545813	0	1	Included
0.0320475	0.0352524	0.109616	-0.00320488	1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.00268356	0.00295193	0.00253683	-0.000268367	-1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.268277	0.294944	0.221544	-0.0266674	-1	Not
0.00197801	0.00219783	0.000266482	-0.000219816	-1	Not
0.00454842	0.00283375	0.00117324	0.00171467	-1	Included
0.00242984	0.00269987	0.0046989	-0.000270027	1	Not
0.11105	0.102751	0.0986649	0.00829856	-1	Included
0	0	0	0	0	Not
0.00243988	0.00271102	0.00392119	-0.000271143	1	Not
0	0	0.00196558	0	1	Included
0.00352427	0.00391592	0.0060909	-0.000391651	1	Not
0.00111451	0.00123837	0.00361304	-0.000123856	1	Not
0.0280034	0.0310596	0.0292999	-0.00305623	-1	Not
0.0161353	0.0179285	0.0348536	-0.00179312	1	Not
0.0735479	0.0817212	0.0820836	-0.00817335	1	Not
0.311953	0.261553	0.345017	0.0504009	1	Included
0.0110949	0.0123279	0.0545813	-0.00123298	1	Not
0.162819	0.180913	0.109616	-0.0180941	-1	Not
0.00108439	0.0012049	5.89589e-005	-0.000120508	-1	Not
0	0	1.32552e-005	0	1	Included
0	0	0.00253683	0	1	Included
0	0	0	0	0	Not
0	0	0	0	0	Not
0.231544	0.251878	0.221544	-0.0203344	-1	Not
0.000374371	0.000411829	0.000266482	-3.74574e-005	-1	Not
0.0028854	0.00117522	0.00117324	0.00171018	-1	Included
0.00139704	0.00153682	0.0046989	-0.00013978	1	Not
0.113809	0.106613	0.0986649	0.00719545	-1	Included
0	0	0	0	0	Not
0.0149109	0.0164028	0.00392119	-0.0014919	-1	Not
0.000739611	0.000813612	0.00196558	-7.40012e-005	1	Not
0.00977017	0.0107477	0.0060909	-0.000977547	-1	Not
0.00290366	0.00319418	0.00361304	-0.000290523	1	Not
0.0445593	0.0489674	0.0292999	-0.00440812	-1	Not
0.0125186	0.0137711	0.0348536	-0.00125254	1	Not
0.0599633	0.0659629	0.0820836	-0.00599958	1	Not
0.314883	0.269798	0.345017	0.0450847	1	Included
0.0867902	0.0954739	0.0545813	-0.00868373	-1	Not
0.102276	0.11251	0.109616	-0.0102332	-1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.000675694	0.0007433	0.00253683	-6.76061e-005	1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.168917	0.182979	0.221544	-0.0140626	1	Not
0.000328596	0.00036146	0.000266482	-3.28642e-005	-1	Not
0.00282045	0.00110446	0.00117324	0.00171599	1	Included
0.00763073	0.00839391	0.0046989	-0.00076318	-1	Not
0.149456	0.145829	0.0986649	0.0036273	-1	Included
0	0	0	0	0	Not
0	0	0.00392119	0	1	Included
0	0	0.00196558	0	1	Included
0.0070283	0.00773123	0.0060909	-0.000702929	-1	Not
0	0	0.00361304	0	1	Included
0.0115191	0.012621	0.0292999	-0.00110187	1	Not
0.0572122	0.0629343	0.0348536	-0.00572203	-1	Not
0.0619221	0.0681152	0.0820836	-0.00619308	1	Not
0.498435	0.471726	0.345017	0.0267088	-1	Included
0	0	0.0545813	0	1	Included
0.0320472	0.0352524	0.109616	-0.00320517	1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.00268353	0.00295193	0.00253683	-0.000268391	-1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.26972	0.294944	0.221544	-0.0252242	-1	Not
0.00197799	0.00219783	0.000266482	-0.000219836	-1	Not
0.00363468	0.00283375	0.00117324	0.000800938	-1	Included
0.00413671	0.00269987	0.0046989	0.00143684	1	Included
0.124413	0.102751	0.0986649	0.0216614	-1	Included
0	0	0	0	0	Not
0.00243986	0.00271102	0.00392119	-0.000271168	1	Not
0.0017069	0	0.00196558	0.0017069	1	Included
0.00352424	0.00391592	0.0060909	-0.000391687	1	Not
0.0011145	0.00123837	0.00361304	-0.000123867	1	Not
0.0279529	0.0310596	0.0292999	-0.00310671	-1	Not
0.0187859	0.0179285	0.0348536	0.00085743	1	Included
0.073999	0.0817212	0.0820836	-0.00772227	1	Not
0.291598	0.261553	0.345017	0.0300455	1	Included
0.0110948	0.0123279	0.0545813	-0.00123309	1	Not
0.162818	0.180913	0.109616	-0.0180957	-1	Not
0.00108438	0.0012049	5.89589e-005	-0.000120519	-1	Not
0	0	1.32552e-005	0	1	Included
0	0	0.00253683	0	1	Included
0	0	0	0	0	Not
0	0	0	0	0	Not
0.232857	0.251878	0.221544	-0.0190216	-1	Not
0.000374368	0.000411829	0.000266482	-3.74608e-005	-1	Not
0.00205446	0.00117522	0.00117324	0.000879239	-1	Included
0.00294929	0.00153682	0.0046989	0.00141246	1	Included
0.125961	0.106613	0.0986649	0.0193477	-1	Included
0	0	0	0	0	Not
0.0149108	0.0164028	0.00392119	-0.00149204	-1	Not
0.00229186	0.000813612	0.00196558	0.00147825	1	Included
0.00977008	0.0107477	0.0060909	-0.000977636	-1	Not
0.00290363	0.00319418	0.00361304	-0.00029055	1	Not
0.0445132	0.0489674	0.0292999	-0.00445418	-1	Not
0.0149291	0.0137711	0.0348536	0.00115791	1	Included
0.0603736	0.0659629	0.0820836	-0.00558924	1	Not
0.296371	0.269798	0.345017	0.0265735	1	Included
0.0867894	0.0954739	0.0545813	-0.00868452	-1	Not
0.102275	0.11251	0.109616	-0.0102341	-1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.000675688	0.0007433	0.00253683	-6.76122e-005	1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.170229	0.182979	0.221544	-0.0127498	1	Not
0.000328593	0.00036146	0.000266482	-3.28672e-005	-1	Not
0.00198981	0.00110446	0.00117324	0.000885352	1	Included
0.00918235	0.00839391	0.0046989	0.000788439	-1	Included
0.161604	0.145829	0.0986649	0.0157747	-1	Included
0	0	0	0	0	Not
0	0	0.00392119	0	1	Included
0.00155169	0	0.00196558	0.00155169	1	Included
0.00702824	0.00773123	0.0060909	-0.000702993	-1	Not
0	0	0.00361304	0	1	Included
0.0114734	0.012621	0.0292999	-0.00114761	1	Not
0.0596214	0.0629343	0.0348536	-0.00331287	-1	Not
0.0623323	0.0681152	0.0820836	-0.0057829	1	Not
0.479928	0.471726	0.345017	0.00820267	-1	Included
0	0	0.0545813	0	1	Included
0.032047	0.0352524	0.109616	-0.00320547	1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.00268351	0.00295193	0.00253683	-0.000268416	-1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.270068	0.294944	0.221544	-0.0248755	-1	Not
0.00197797	0.00219783	0.000266482	-0.000219855	-1	Not
0.00255028	0.00283375	0.00117324	-0.000283469	-1	Not
0.00539173	0.00269987	0.0046989	0.00269186	1	Included
0.100866	0.102751	0.0986649	-0.0018847	-1	Not
0	0	0	0	0	Not
0.0102614	0.00271102	0.00392119	0.00755033	1	Included
0	0	0.00196558	0	1	Included
0.00360453	0.00391592	0.0060909	-0.000311399	1	Not
0.00111449	0.00123837	0.00361304	-0.000123878	1	Not
0.0334448	0.0310596	0.0292999	0.00238514	-1	Included
0.0169483	0.0179285	0.0348536	-0.000980163	1	Not
0.0851833	0.0817212	0.0820836	0.00346207	1	Included
0.293593	0.261553	0.345017	0.0320406	1	Included
0.0110947	0.0123279	0.0545813	-0.0012332	1	Not
0.162816	0.180913	0.109616	-0.0180973	-1	Not
0.00108437	0.0012049	5.89589e-005	-0.00012053	-1	Not
0	0	1.32552e-005	0	1	Included
0	0	0.00253683	0	1	Included
0	0	0	0	0	Not
0	0	0	0	0	Not
0.233174	0.251878	0.221544	-0.0187042	-1	Not
0.000374364	0.000411829	0.000266482	-3.74643e-005	-1	Not
0.00106831	0.00117522	0.00117324	-0.00010691	-1	Not
0.00409061	0.00153682	0.0046989	0.00255379	1	Included
0.104548	0.106613	0.0986649	-0.00206529	-1	Not
0	0	0	0	0	Not
0.0220236	0.0164028	0.00392119	0.00562075	-1	Included
0.000739598	0.000813612	0.00196558	-7.40147e-005	1	Not
0.00984304	0.0107477	0.0060909	-0.000904679	-1	Not
0.00290361	0.00319418	0.00361304	-0.000290576	1	Not
0.0495074	0.0489674	0.0292999	0.000539976	-1	Included
0.013258	0.0137711	0.0348536	-0.00051317	1	Not
0.0705448	0.0659629	0.0820836	0.00458196	1	Included
0.298186	0.269798	0.345017	0.0283878	1	Included
0.0867886	0.0954739	0.0545813	-0.00868531	-1	Not
0.102274	0.11251	0.109616	-0.0102351	-1	Not
0	0	5.89589e-005	0	1	Included
0	0	1.32552e-005	0	1	Included
0.000675682	0.0007433	0.00253683	-6.76184e-005	1	Not
0	0	0	0	0	Not
0	0	0	0	0	Not
0.170547	0.182979	0.221544	-0.0124319	1	Not
0.00032859	0.00036146	0.000266482	-3.28702e-005	-1	Not
